label,youtube_id,time_start,time_end,lang
heavy rainfall,e3LgnkOeQe8,658,700,TR
heavy rainfall,e3LgnkOeQe8,738,790,TR
heavy rainfall,e3LgnkOeQe8,76,79,TR
heavy rainfall,e3LgnkOeQe8,82,100,TR
heavy rainfall,KXkkKm4AwBg,1,16,EN
heavy rainfall,KXkkKm4AwBg,123,140,EN
heavy rainfall,KXkkKm4AwBg,142,179,EN
heavy rainfall,KXkkKm4AwBg,212,228,EN
heavy rainfall,KXkkKm4AwBg,23,34,EN
heavy rainfall,KXkkKm4AwBg,254,281,EN
heavy rainfall,KXkkKm4AwBg,355,362,EN
heavy rainfall,KXkkKm4AwBg,368,390,EN
heavy rainfall,KXkkKm4AwBg,39,55,EN
heavy rainfall,KXkkKm4AwBg,411,420,EN
heavy rainfall,KXkkKm4AwBg,626,640,EN
heavy rainfall,KXkkKm4AwBg,649,661,EN
heavy rainfall,KXkkKm4AwBg,708,728,EN
heavy rainfall,KXkkKm4AwBg,74,110,EN
heavy rainfall,KXkkKm4AwBg,768,810,EN
heavy rainfall,KXkkKm4AwBg,814,830,EN
heavy rainfall,KXkkKm4AwBg,841,880,EN
heavy rainfall,TUn4ZY5S3ao,122,138,FR
heavy rainfall,TUn4ZY5S3ao,258,264,FR
heavy rainfall,TUn4ZY5S3ao,287,302,FR
heavy rainfall,TUn4ZY5S3ao,311,318,FR
heavy rainfall,TUn4ZY5S3ao,327,337,FR
heavy rainfall,TUn4ZY5S3ao,80,100,FR
heavy rainfall,xUtXJynEf8I,1,5,ES
heavy rainfall,S-jTH8s-Ey8,0,30,AR
heavy rainfall,S-jTH8s-Ey8,120,150,AR
heavy rainfall,S-jTH8s-Ey8,151,180,AR
heavy rainfall,S-jTH8s-Ey8,181,199,AR
heavy rainfall,S-jTH8s-Ey8,200,210,AR
heavy rainfall,MVnD0FRrBnk,0,2,EN
heavy rainfall,MVnD0FRrBnk,4,7,EN
heavy rainfall,MVnD0FRrBnk,9,11,EN
heavy rainfall,MVnD0FRrBnk,12,14,EN
heavy rainfall,MVnD0FRrBnk,16,18,EN
heavy rainfall,MVnD0FRrBnk,28,30,EN
heavy rainfall,MVnD0FRrBnk,32,34,EN
heavy rainfall,MVnD0FRrBnk,35,37,EN
heavy rainfall,MVnD0FRrBnk,39,41,EN
heavy rainfall,MVnD0FRrBnk,43,45,EN
heavy rainfall,MVnD0FRrBnk,46,48,EN
heavy rainfall,MVnD0FRrBnk,50,52,EN
heavy rainfall,MVnD0FRrBnk,53,57,EN
heavy rainfall,MVnD0FRrBnk,67,103,EN
heavy rainfall,MVnD0FRrBnk,106,134,EN
heavy rainfall,MVnD0FRrBnk,139,157,EN
heavy rainfall,MVnD0FRrBnk,159,169,EN
heavy rainfall,MVnD0FRrBnk,171,191,EN
heavy rainfall,MVnD0FRrBnk,193,209,EN
heavy rainfall,MVnD0FRrBnk,226,243,EN
heavy rainfall,MVnD0FRrBnk,247,257,EN
heavy rainfall,MVnD0FRrBnk,263,289,EN
heavy rainfall,MVnD0FRrBnk,292,310,EN
heavy rainfall,MVnD0FRrBnk,312,329,EN
heavy rainfall,MVnD0FRrBnk,331,350,EN
heavy rainfall,MVnD0FRrBnk,352,360,EN
heavy rainfall,MVnD0FRrBnk,369,400,EN
heavy rainfall,MVnD0FRrBnk,402,423,EN
heavy rainfall,MVnD0FRrBnk,424,460,EN
heavy rainfall,MVnD0FRrBnk,460,475,EN
heavy rainfall,MVnD0FRrBnk,491,502,EN
heavy rainfall,MVnD0FRrBnk,503,525,EN
heavy rainfall,MVnD0FRrBnk,527,539,EN
heavy rainfall,MVnD0FRrBnk,542,564,EN
heavy rainfall,MVnD0FRrBnk,572,579,EN
heavy rainfall,MVnD0FRrBnk,591,619,EN
heavy rainfall,bJRXuX0aibY,40,45,ZH
heavy rainfall,CDoUCbQvoik,50,56,FR
heavy rainfall,jO2VVjlHe8o,348,353,EN
heavy rainfall,8SmUcovZbW8,13,20,ES
heavy rainfall,75TXV0wmBr4,0,2,ZH
heavy rainfall,CDoUCbQvoik,31,35,FR
heavy rainfall,KGtGJlDM-DY,105,110,TR
heavy rainfall,mEbkBjzBISc,15,18,ES
heavy rainfall,MZH0QzBL48w,0,10,EN
heavy rainfall,vfg5H_8PAJ4,21,30,EN
heavy rainfall,vfg5H_8PAJ4,8,18,EN
heavy rainfall,xg0oYjm8FVM,34,37,AR
heavy rainfall,75TXV0wmBr4,74,78,ZH
heavy rainfall,2MfGvnN4zgo,60,70,EN
heavy rainfall,KhMxuA89gwY,30,38,FR
